"REF_DATE","GEO","DGUID","Indexes","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860248","1.1.1","119.1","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860230","1.1.2","110.4","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860231","1.1.3","88.3","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860232","1.1.4","95.2","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860233","1.1.5","121.1","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860234","1.1.6","114.1","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860235","1.1.7","123.2","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860236","1.1.8","120.3","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Business gross fixed capital formation","2002=100","17","units ","0","v3860237","1.1.9","117.2","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Residential structures","2002=100","17","units ","0","v3860238","1.1.10","138.3","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures and equipment","2002=100","17","units ","0","v3860239","1.1.11","106.8","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures","2002=100","17","units ","0","v3860240","1.1.12","140.9","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Machinery and equipment","2002=100","17","units ","0","v3860241","1.1.13","86.9","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods and services","2002=100","17","units ","0","v3860242","1.1.14","104.9","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods","2002=100","17","units ","0","v3860243","1.1.15","103.1","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of services","2002=100","17","units ","0","v3860244","1.1.16","114.9","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods and services","2002=100","17","units ","0","v3860245","1.1.17","92.4","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods","2002=100","17","units ","0","v3860246","1.1.18","91.3","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of services","2002=100","17","units ","0","v3860247","1.1.19","98.0","","","","1"
"2009","Canada","2016A000011124","Implicit chain price index 2002=100","Final domestic demand","2002=100","17","units ","0","v3860249","1.1.20","114.6","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860268","1.2.1","118.5","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860250","1.2.2","110.9","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860251","1.2.3","89.3","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860252","1.2.4","95.5","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860253","1.2.5","121.3","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860254","1.2.6","114.4","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860255","1.2.7","123.3","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860256","1.2.8","123.5","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Business gross fixed capital formation","2002=100","17","units ","0","v3860257","1.2.9","118.8","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Residential structures","2002=100","17","units ","0","v3860258","1.2.10","139.0","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Non-residential structures and equipment","2002=100","17","units ","0","v3860259","1.2.11","108.7","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Non-residential structures","2002=100","17","units ","0","v3860260","1.2.12","141.4","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Machinery and equipment","2002=100","17","units ","0","v3860261","1.2.13","88.0","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of goods and services","2002=100","17","units ","0","v3860262","1.2.14","106.6","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of goods","2002=100","17","units ","0","v3860263","1.2.15","105.5","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Exports of services","2002=100","17","units ","0","v3860264","1.2.16","114.1","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of goods and services","2002=100","17","units ","0","v3860265","1.2.17","96.7","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of goods","2002=100","17","units ","0","v3860266","1.2.18","96.2","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Imports of services","2002=100","17","units ","0","v3860267","1.2.19","99.0","","","","1"
"2009","Canada","2016A000011124","Fixed-weighted price index 2002=100","Final domestic demand","2002=100","17","units ","0","v3860269","1.2.20","115.2","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860248","1.1.1","122.6","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860230","1.1.2","111.8","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860231","1.1.3","88.1","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860232","1.1.4","93.8","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860233","1.1.5","124.4","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860234","1.1.6","115.8","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860235","1.1.7","125.9","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860236","1.1.8","120.1","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Business gross fixed capital formation","2002=100","17","units ","0","v3860237","1.1.9","117.1","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Residential structures","2002=100","17","units ","0","v3860238","1.1.10","142.6","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures and equipment","2002=100","17","units ","0","v3860239","1.1.11","104.8","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Non-residential structures","2002=100","17","units ","0","v3860240","1.1.12","145.5","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Machinery and equipment","2002=100","17","units ","0","v3860241","1.1.13","81.1","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods and services","2002=100","17","units ","0","v3860242","1.1.14","107.2","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of goods","2002=100","17","units ","0","v3860243","1.1.15","105.8","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Exports of services","2002=100","17","units ","0","v3860244","1.1.16","115.7","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods and services","2002=100","17","units ","0","v3860245","1.1.17","89.2","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of goods","2002=100","17","units ","0","v3860246","1.1.18","88.5","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Imports of services","2002=100","17","units ","0","v3860247","1.1.19","92.7","","","","1"
"2010","Canada","2016A000011124","Implicit chain price index 2002=100","Final domestic demand","2002=100","17","units ","0","v3860249","1.1.20","116.0","","","","1"
"2010","Canada","2016A000011124","Fixed-weighted price index 2002=100","Gross domestic product (GDP) at market prices","2002=100","17","units ","0","v3860268","1.2.1","121.7","","","","1"
"2010","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on consumer goods and services","2002=100","17","units ","0","v3860250","1.2.2","112.8","","","","1"
"2010","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on durable goods","2002=100","17","units ","0","v3860251","1.2.3","89.7","","","","1"
"2010","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on semi-durable goods","2002=100","17","units ","0","v3860252","1.2.4","94.4","","","","1"
"2010","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on non-durable goods","2002=100","17","units ","0","v3860253","1.2.5","124.9","","","","1"
"2010","Canada","2016A000011124","Fixed-weighted price index 2002=100","Personal expenditure on services","2002=100","17","units ","0","v3860254","1.2.6","116.3","","","","1"
"2010","Canada","2016A000011124","Fixed-weighted price index 2002=100","Government current expenditure on goods and services","2002=100","17","units ","0","v3860255","1.2.7","126.2","","","","1"
"2010","Canada","2016A000011124","Fixed-weighted price index 2002=100","Government gross fixed capital formation","2002=100","17","units ","0","v3860256","1.2.8","123.2","","","","1"
